_id,_pct_missed,_judgments,_hidden,_contention,_pct_contested,_gold_pool,_farg_secim,farg_secim_gold,farg_secim_gold_reason,sid,sent,pred,pred_no,senseid,ex0,ex1,ex2,arg0,arg1,arg2,arg3,arg4,farg,farg_secim_gold,farg_secim_gold_reason,_golden
853873271,0.00,5,false,"",0.0,,"",belirlenen,"",377,"İsim değiştiren bir örgütün faaliyetleri ilerde de haber konusu olabileceğine göre , bu konuda bir tavır belirlemek önemli . ",belirle,1,1,"&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <strong>Cümle:</strong><font size=3><i>Başına ne geleceğini tamamen tesadüfler belirledi.</i></font><br>&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <b>belirlenen</b>: Başına ne geleceğini<br>&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <b>belirleyen</b>: tesadüfler<br>&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <b>Genelde tüm cümleyi etkileyen, diğer argüman tanımlarına uymayan zarf öğeler (Mutlaka, muhtemelen vb...)</b>: tamamen<br>",N.A,N.A,belirleyen,belirlenen,N.A,N.A,N.A,tavır,belirlenen,"",TRUE
853873272,0.00,8,false,"",0.0,,"","Ne Zaman (Eylül, Pazartesi), Ne Sıklıkla (her zaman, bazen), Kaçıncı (ilk, son) ya da Ne kadarlığına (bir aylığına)
Tüm cümleyi etkileyen, diğer tanımlara uymayan zarflar (Mutlaka, muhtemelen vb...)",Ne zaman ? ,394,Bazen de bütün paranı alır . ,al,1,1,"&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <strong>Cümle:</strong><font size=3><i>Sağ elinin çevik bir hareketiyle başındaki tülbendi çekip aldı.</i></font><br>&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <b>alınan</b>: başındaki tülbendi<br>&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <b>Eylemin nasıl gerçekleştiği (hızlıca, güzel, yavaş)</b>: Sağ elinin çevik bir hareketiyle<br>&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <b>Eylemin nasıl gerçekleştiği (hızlıca, güzel, yavaş)</b>: çekip<br>",N.A,N.A,alan kişi/şey,alınan,ne ile alındığı,nereden alındığı,nereye alındığı,Bazen,"Ne Zaman (Eylül, Pazartesi), Ne Sıklıkla (her zaman, bazen), Kaçıncı (ilk, son) ya da Ne kadarlığına (bir aylığına)
Tüm cümleyi etkileyen, diğer tanımlara uymayan zarflar (Mutlaka, muhtemelen vb...)",Ne zaman ? ,TRUE
853873273,0.25,4,false,"",0.0,,"",alınan,Neyi aldı ?,394,Bazen de bütün paranı alır . ,al,1,1,"&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <strong>Cümle:</strong><font size=3><i>Sağ elinin çevik bir hareketiyle başındaki tülbendi çekip aldı.</i></font><br>&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <b>alınan</b>: başındaki tülbendi<br>&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <b>Eylemin nasıl gerçekleştiği (hızlıca, güzel, yavaş)</b>: Sağ elinin çevik bir hareketiyle<br>&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <b>Eylemin nasıl gerçekleştiği (hızlıca, güzel, yavaş)</b>: çekip<br>",N.A,N.A,alan kişi/şey,alınan,ne ile alındığı,nereden alındığı,nereye alındığı,paranı,alınan,Neyi aldı ?,TRUE
853873274,0.44,9,false,"",0.0,,"","Amacı, bitiş noktası (Eve, odaya vb.) ya da faydalanan (annem için, arkadaşıma vb)",Nereye yazdır ? Yazdırma eyleminin varış noktası olarak düşünülmelidir. ,409,"Onun yerine okula , ' Adını mezar taşına değil , okula yazdır ' pankartı asıldı . ",yaz,1,1,"&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <strong>Cümle:</strong><font size=3><i>Büyük bir heyecan, bir haz içinde şu satırları yazıyorum</i></font><br>&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <b>Eylem</b>: yazıyorum<br>&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <b>Eylemin nasıl gerçekleştiği (hızlıca, güzel, yavaş)</b>: Büyük bir heyecan, bir haz içinde<br>&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <b>yazılan şey</b>: şu satırları<br>",N.A,N.A,yazan,yazılan şey,N.A,N.A,N.A,okula,"Amacı, bitiş noktası (Eve, odaya vb.) ya da faydalanan (annem için, arkadaşıma vb)",Nereye yazdır ? Yazdırma eyleminin varış noktası olarak düşünülmelidir. ,TRUE
853873275,0.00,7,false,"",0.0,,"",isteyen,Kim erkeğini öldürmeden bırakmak istemiyordu ?,427,"Bütün terk edişlerde olduğu gibi kızgınlık tükenmeden ilişki bitmiyordu , bütün kadınlar gibi o da erkeğini öldürmeden bırakmak istemiyordu ve ben çok kolay ölmüyordum . ",iste,1,1,&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <strong>Cümle:</strong><font size=3><i>Kımıldamak istedi kımıldayamadı.</i></font><br>&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <b>Eylem</b>: istedi<br>&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <b>arzuladığı şey</b>: Kımıldamak<br>,N.A,N.A,isteyen,ne istediği,N.A,N.A,N.A,o,isteyen,Kim erkeğini öldürmeden bırakmak istemiyordu ?,TRUE
853873276,0.12,8,false,"",0.0,,"",ne istediği,"O ne istemiyordu ? ""erkeğini öldürmeden bırakmak""",427,"Bütün terk edişlerde olduğu gibi kızgınlık tükenmeden ilişki bitmiyordu , bütün kadınlar gibi o da erkeğini öldürmeden bırakmak istemiyordu ve ben çok kolay ölmüyordum . ",iste,1,1,&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <strong>Cümle:</strong><font size=3><i>Kımıldamak istedi kımıldayamadı.</i></font><br>&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <b>Eylem</b>: istedi<br>&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <b>arzuladığı şey</b>: Kımıldamak<br>,N.A,N.A,isteyen,ne istediği,N.A,N.A,N.A,bırakmak,ne istediği,"O ne istemiyordu ? ""erkeğini öldürmeden bırakmak""",TRUE
853873277,0.20,5,false,"",0.0,,"","Nasıl (hızlıca, güzel, yavaş, yapıp, koşup vb)
Ne Zaman (Eylül, Pazartesi), Ne Sıklıkla (her zaman, bazen), Kaçıncı (ilk, son) ya da Ne kadarlığına (bir aylığına)
Tüm cümleyi etkileyen, diğer tanımlara uymayan zarflar (Mutlaka, muhtemelen vb...)"," Ne zaman duydum ? Diğer eylemi de etkilediğinden "" tüm cümleyi etkileyen, diğer argüman tanımlarına uymayan zarf öğeler"" cevabı da kabul edilecektir.",434,"Birden , geldiğini duydum , parktaki kalabalık karıştı . ",duy,1,2,&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <strong>Cümle:</strong><font size=3><i>Çamaşırcı Fatma kadın annemin duymayan kulaklarına yalvarıyor.</i></font><br>&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <b>Eylem</b>: duymayan<br>&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <b>işiten kişi/şey</b>: kulaklarına<br>,N.A,N.A,işiten kişi/şey,işitilen şey,N.A,N.A,N.A,Birden,"Nasıl (hızlıca, güzel, yavaş, yapıp, koşup vb)
Ne Zaman (Eylül, Pazartesi), Ne Sıklıkla (her zaman, bazen), Kaçıncı (ilk, son) ya da Ne kadarlığına (bir aylığına)
Tüm cümleyi etkileyen, diğer tanımlara uymayan zarflar (Mutlaka, muhtemelen vb...)"," Ne zaman duydum ? Diğer eylemi de etkilediğinden "" tüm cümleyi etkileyen, diğer argüman tanımlarına uymayan zarf öğeler"" cevabı da kabul edilecektir.",TRUE
853873278,0.00,5,false,"",0.0,,"",işitilen şey,Neyi duydum ?,434,"Birden , geldiğini duydum , parktaki kalabalık karıştı . ",duy,1,2,&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <strong>Cümle:</strong><font size=3><i>Çamaşırcı Fatma kadın annemin duymayan kulaklarına yalvarıyor.</i></font><br>&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <b>Eylem</b>: duymayan<br>&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <b>işiten kişi/şey</b>: kulaklarına<br>,N.A,N.A,işiten kişi/şey,işitilen şey,N.A,N.A,N.A,geldiğini,işitilen şey,Neyi duydum ?,TRUE
853873279,0.50,4,false,"",0.25,,"","Yardımcı fiil elemanı (mezun olmak'taki mezun, hayal etmek'teki hayal vb... )",Ne vurdum ?,437,El vurdum basa basa . ,vur,1,1,&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <strong>Cümle:</strong><font size=3><i>Birinin başına vurdum.</i></font><br>&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <b>Eylem</b>: vurdum<br>&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <b>vurulan kişi/yer</b>: Birinin başına<br>,N.A,N.A,vuran kişi,nereye/kime vurduğu,N.A,N.A,N.A,El,"Yardımcı fiil elemanı (mezun olmak'taki mezun, hayal etmek'teki hayal vb... )",Ne vurdum ?,TRUE
853873280,0.29,7,false,"",0.0,,"","Nasıl (hızlıca, güzel, yavaş, yapıp, koşup vb)
Yan cümlecik (.. olarak, ... olmak üzere vb...) 
Tüm cümleyi etkileyen, diğer tanımlara uymayan zarflar (Mutlaka, muhtemelen vb...)",Nasıl vurdum ? ,437,El vurdum basa basa . ,vur,1,1,&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <strong>Cümle:</strong><font size=3><i>Birinin başına vurdum.</i></font><br>&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <b>Eylem</b>: vurdum<br>&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <b>vurulan kişi/yer</b>: Birinin başına<br>,N.A,N.A,vuran kişi,nereye/kime vurduğu,N.A,N.A,N.A,basa,"Nasıl (hızlıca, güzel, yavaş, yapıp, koşup vb)
Yan cümlecik (.. olarak, ... olmak üzere vb...) 
Tüm cümleyi etkileyen, diğer tanımlara uymayan zarflar (Mutlaka, muhtemelen vb...)",Nasıl vurdum ? ,TRUE
853873281,0.29,7,false,"",0.0,,"","Yardımcı fiil elemanı (mezun olmak'taki mezun, hayal etmek'teki hayal vb... )","Yukarıdaki ""Yardmcı fiil örneğini""inceleyiniz. ",472,"Ama fark ettim ki , onu çok yazmamışım . ",et,1,11,"&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <strong>Cümle:</strong><font size=3><i>Profesör tekrar o yöne bakınca bir kıpırtı fark etti.</i></font><br>&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <b>Eylem</b>: fark etti<br>&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <b>fark eden</b>: Profesör<br>&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <b>Eylemin ne zaman (Eylül, Pazartesi), ne sıklıkla (her zaman, bazen), hangi sırada (ilk, son) ya da ne kadar süreliğine (bir aylığına) gerçekleştiği</b>: tekrar o yöne bakınca<br>&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <b>neyi fark ettiği</b>: bir kıpırtı<br>",N.A,N.A,fark eden,neyi fark ettiği,"ne zaman, nasıl fark ettiği",N.A,N.A,fark,"Yardımcı fiil elemanı (mezun olmak'taki mezun, hayal etmek'teki hayal vb... )","Yukarıdaki ""Yardmcı fiil örneğini""inceleyiniz. ",TRUE
853873282,0.00,11,false,"",0.0,,"","Ne Zaman (Eylül, Pazartesi), Ne Sıklıkla (her zaman, bazen), Kaçıncı (ilk, son) ya da Ne kadarlığına (bir aylığına)",Ne zaman konuşabiliyorum ? ,483,İyi ki dedem var da gündüzleri onunla konuşabiliyorum . ,konuş,1,1,"&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <strong>Cümle:</strong><font size=3><i>İşten sonra Nuruosmaniye'deki İkbal kahvesinde arkadaşlarla şiir ve edebiyat konuşuyoruz.</i></font><br>&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <b>Eylem</b>: konuşuyoruz<br>&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <b>Eylemin ne zaman (Eylül, Pazartesi), ne sıklıkla (her zaman, bazen), hangi sırada (ilk, son) ya da ne kadar süreliğine (bir aylığına) gerçekleştiği</b>: İşten sonra<br>&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <b>Eylemin nerede, hangi lokasyonda gerçekleştiği (soyut da olabilir) (mahallede, konuşmasında, hayalinde)</b>: Nuruosmaniye'deki İkbal kahvesinde<br>&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <b>sohbet edilen</b>: arkadaşlarla<br>&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <b>konuşulan konu</b>: şiir ve edebiyat<br>",N.A,N.A,konuşan,kiminle konuştuğu,konuşulan konu,N.A,N.A,gündüzleri,"Ne Zaman (Eylül, Pazartesi), Ne Sıklıkla (her zaman, bazen), Kaçıncı (ilk, son) ya da Ne kadarlığına (bir aylığına)",Ne zaman konuşabiliyorum ? ,TRUE
853873283,0.00,10,false,"",0.0,,"","kiminle konuştuğu
Kiminle (Kardeşimle, NATOyla, onlarla)",Kiminle sohbet diyorum ? ,483,İyi ki dedem var da gündüzleri onunla konuşabiliyorum . ,konuş,1,1,"&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <strong>Cümle:</strong><font size=3><i>İşten sonra Nuruosmaniye'deki İkbal kahvesinde arkadaşlarla şiir ve edebiyat konuşuyoruz.</i></font><br>&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <b>Eylem</b>: konuşuyoruz<br>&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <b>Eylemin ne zaman (Eylül, Pazartesi), ne sıklıkla (her zaman, bazen), hangi sırada (ilk, son) ya da ne kadar süreliğine (bir aylığına) gerçekleştiği</b>: İşten sonra<br>&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <b>Eylemin nerede, hangi lokasyonda gerçekleştiği (soyut da olabilir) (mahallede, konuşmasında, hayalinde)</b>: Nuruosmaniye'deki İkbal kahvesinde<br>&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <b>sohbet edilen</b>: arkadaşlarla<br>&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <b>konuşulan konu</b>: şiir ve edebiyat<br>",N.A,N.A,konuşan,kiminle konuştuğu,konuşulan konu,N.A,N.A,onunla,"kiminle konuştuğu
Kiminle (Kardeşimle, NATOyla, onlarla)",Kiminle sohbet diyorum ? ,TRUE
853873284,0.43,7,false,"&amp;quot;Nerede gerçekleştiği (soyut da olabilir) (mahallede, konuşmasında, hayalinde)&amp;quot;
seçtim ve sizin cevabınız 
but the correct answer was either: &amp;quot;Nerede (mahallede, konuşmasında, hayalinde)&amp;quot; or &amp;quot;Nasıl (hızlıca, güzel, yavaş, yapıp, koşup vb)&amp;quot;. 
yinede yanlış olarak değerlendirildim. Lütfen düzeltin.",0.1429,,"","Nerede (mahallede, konuşmasında, hayalinde)
Nasıl (hızlıca, güzel, yavaş, yapıp, koşup vb)",Nerede algılıyorum ?,486,"O sözcüğü , bugüne kadar içine sıkıştırıldığı ideolojik boyutunun dışında algılayarak diyorum ki , toplumlar da , bireyler de , yarına ait planlarıyla , tasarımlarıyla , hayalleriyle sıçrayarak geçecekler , dünden yarına ... ",algıla,1,1,"&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <strong>Cümle:</strong><font size=3><i>Önceleri sadece bir göz yanılması veya benzerlik olarak algıladı yaralı bilincim.</i></font><br>&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <b>ne olarak algılandığı</b>: bir göz yanılması veya benzerlik olarak<br>&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <b>algılayan</b>: yaralı bilincim<br>&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <b>Eylemin ne zaman (Eylül, Pazartesi), ne sıklıkla (her zaman, bazen), hangi sırada (ilk, son) ya da ne kadar süreliğine (bir aylığına) gerçekleştiği</b>: Önceleri<br>",&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <strong>Cümle:</strong><font size=3><i>Toplum da onu bizim gösterdiğimiz şekilde algıladı.</i></font><br>&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <b>algılayan</b>: Toplum<br>&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <b>algılanan</b>: onu<br>&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <b>ne olarak algılandığı</b>: bizim gösterdiğimiz şekilde<br>,N.A,algılayan,algılanan,ne olarak algılandığı,N.A,N.A,dışında,"Nerede (mahallede, konuşmasında, hayalinde)
Nasıl (hızlıca, güzel, yavaş, yapıp, koşup vb)",Nerede algılıyorum ?,TRUE
853873285,0.42,12,false,"",0.0,,"",algılanan,Neyi algılıyorum ?,486,"O sözcüğü , bugüne kadar içine sıkıştırıldığı ideolojik boyutunun dışında algılayarak diyorum ki , toplumlar da , bireyler de , yarına ait planlarıyla , tasarımlarıyla , hayalleriyle sıçrayarak geçecekler , dünden yarına ... ",algıla,1,1,"&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <strong>Cümle:</strong><font size=3><i>Önceleri sadece bir göz yanılması veya benzerlik olarak algıladı yaralı bilincim.</i></font><br>&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <b>ne olarak algılandığı</b>: bir göz yanılması veya benzerlik olarak<br>&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <b>algılayan</b>: yaralı bilincim<br>&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <b>Eylemin ne zaman (Eylül, Pazartesi), ne sıklıkla (her zaman, bazen), hangi sırada (ilk, son) ya da ne kadar süreliğine (bir aylığına) gerçekleştiği</b>: Önceleri<br>",&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <strong>Cümle:</strong><font size=3><i>Toplum da onu bizim gösterdiğimiz şekilde algıladı.</i></font><br>&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <b>algılayan</b>: Toplum<br>&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <b>algılanan</b>: onu<br>&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <b>ne olarak algılandığı</b>: bizim gösterdiğimiz şekilde<br>,N.A,algılayan,algılanan,ne olarak algılandığı,N.A,N.A,sözcüğü,algılanan,Neyi algılıyorum ?,TRUE
853873286,0.14,7,false,"",0.0,,"","Ne Zaman (Eylül, Pazartesi), Ne Sıklıkla (her zaman, bazen), Kaçıncı (ilk, son) ya da Ne kadarlığına (bir aylığına)",Ne zaman taşıdı ? ,547,"Bu dönemde , teori , bilimin çeşitli alanlarında , yeni kavramsal yapılanmalarla bilimi yeni düzlemlere taşımış ; geçmişin kavramsal yapılanmalarında köklü bir kopuşla bilimin önünde yeni ufuklar açmıştır . ",taşı,1,1,"&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <strong>Cümle:</strong><font size=3><i>Facebook, sosyal paylaşım sitelerini adeta farklı bir boyuta taşıdı.</i></font><br>&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <b>Eylem</b>: taşıdı<br>&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <b>taşıyıcı</b>: Facebook<br>&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <b>taşınan şey</b>: sosyal paylaşım sitelerini<br>&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <b>nereye taşındığı</b>: adeta farklı bir boyuta<br>",N.A,N.A,taşıyan,taşınan şey,nasıl / ne üzerinde,nereden alındığı,nereye taşındığı,dönemde,"Ne Zaman (Eylül, Pazartesi), Ne Sıklıkla (her zaman, bazen), Kaçıncı (ilk, son) ya da Ne kadarlığına (bir aylığına)",Ne zaman taşıdı ? ,TRUE
853873287,0.14,7,false,"",0.0,,"",taşıyan,"",547,"Bu dönemde , teori , bilimin çeşitli alanlarında , yeni kavramsal yapılanmalarla bilimi yeni düzlemlere taşımış ; geçmişin kavramsal yapılanmalarında köklü bir kopuşla bilimin önünde yeni ufuklar açmıştır . ",taşı,1,1,"&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <strong>Cümle:</strong><font size=3><i>Facebook, sosyal paylaşım sitelerini adeta farklı bir boyuta taşıdı.</i></font><br>&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <b>Eylem</b>: taşıdı<br>&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <b>taşıyıcı</b>: Facebook<br>&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <b>taşınan şey</b>: sosyal paylaşım sitelerini<br>&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <b>nereye taşındığı</b>: adeta farklı bir boyuta<br>",N.A,N.A,taşıyan,taşınan şey,nasıl / ne üzerinde,nereden alındığı,nereye taşındığı,teori,taşıyan,"",TRUE
853873288,0.92,12,false,yanlış bence,0.0833,,"","Nerede (mahallede, konuşmasında, hayalinde)",Hangi konuda ? Nerede taşıma işlemi gerçekleşmiş ? ,547,"Bu dönemde , teori , bilimin çeşitli alanlarında , yeni kavramsal yapılanmalarla bilimi yeni düzlemlere taşımış ; geçmişin kavramsal yapılanmalarında köklü bir kopuşla bilimin önünde yeni ufuklar açmıştır . ",taşı,1,1,"&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <strong>Cümle:</strong><font size=3><i>Facebook, sosyal paylaşım sitelerini adeta farklı bir boyuta taşıdı.</i></font><br>&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <b>Eylem</b>: taşıdı<br>&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <b>taşıyıcı</b>: Facebook<br>&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <b>taşınan şey</b>: sosyal paylaşım sitelerini<br>&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <b>nereye taşındığı</b>: adeta farklı bir boyuta<br>",N.A,N.A,taşıyan,taşınan şey,nasıl / ne üzerinde,nereden alındığı,nereye taşındığı,alanlarında,"Nerede (mahallede, konuşmasında, hayalinde)",Hangi konuda ? Nerede taşıma işlemi gerçekleşmiş ? ,TRUE
853873289,0.00,7,false,"",0.0,,"",nasıl / ne üzerinde,Nasıl taşımış ?,547,"Bu dönemde , teori , bilimin çeşitli alanlarında , yeni kavramsal yapılanmalarla bilimi yeni düzlemlere taşımış ; geçmişin kavramsal yapılanmalarında köklü bir kopuşla bilimin önünde yeni ufuklar açmıştır . ",taşı,1,1,"&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <strong>Cümle:</strong><font size=3><i>Facebook, sosyal paylaşım sitelerini adeta farklı bir boyuta taşıdı.</i></font><br>&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <b>Eylem</b>: taşıdı<br>&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <b>taşıyıcı</b>: Facebook<br>&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <b>taşınan şey</b>: sosyal paylaşım sitelerini<br>&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <b>nereye taşındığı</b>: adeta farklı bir boyuta<br>",N.A,N.A,taşıyan,taşınan şey,nasıl / ne üzerinde,nereden alındığı,nereye taşındığı,yapılanmalarla,nasıl / ne üzerinde,Nasıl taşımış ?,TRUE
853873290,0.33,6,false,"",0.0,,"",taşınan şey,Neyi taşımış ?,547,"Bu dönemde , teori , bilimin çeşitli alanlarında , yeni kavramsal yapılanmalarla bilimi yeni düzlemlere taşımış ; geçmişin kavramsal yapılanmalarında köklü bir kopuşla bilimin önünde yeni ufuklar açmıştır . ",taşı,1,1,"&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <strong>Cümle:</strong><font size=3><i>Facebook, sosyal paylaşım sitelerini adeta farklı bir boyuta taşıdı.</i></font><br>&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <b>Eylem</b>: taşıdı<br>&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <b>taşıyıcı</b>: Facebook<br>&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <b>taşınan şey</b>: sosyal paylaşım sitelerini<br>&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <b>nereye taşındığı</b>: adeta farklı bir boyuta<br>",N.A,N.A,taşıyan,taşınan şey,nasıl / ne üzerinde,nereden alındığı,nereye taşındığı,bilimi,taşınan şey,Neyi taşımış ?,TRUE
853873291,0.00,6,false,"",0.0,,"",nereye taşındığı,Nereye taşımış ?,547,"Bu dönemde , teori , bilimin çeşitli alanlarında , yeni kavramsal yapılanmalarla bilimi yeni düzlemlere taşımış ; geçmişin kavramsal yapılanmalarında köklü bir kopuşla bilimin önünde yeni ufuklar açmıştır . ",taşı,1,1,"&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <strong>Cümle:</strong><font size=3><i>Facebook, sosyal paylaşım sitelerini adeta farklı bir boyuta taşıdı.</i></font><br>&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <b>Eylem</b>: taşıdı<br>&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <b>taşıyıcı</b>: Facebook<br>&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <b>taşınan şey</b>: sosyal paylaşım sitelerini<br>&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <b>nereye taşındığı</b>: adeta farklı bir boyuta<br>",N.A,N.A,taşıyan,taşınan şey,nasıl / ne üzerinde,nereden alındığı,nereye taşındığı,düzlemlere,nereye taşındığı,Nereye taşımış ?,TRUE
853873292,0.09,11,false,"",0.0,,"",konuşulan konu,"",584,Son geceyi o anlatsın . ,anlat,1,1,&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <strong>Cümle:</strong><font size=3><i>Son beraber olduğum adamı anlatmış mıydım sana ?</i></font><br>&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <b>konuşulan konu</b>: Son beraber olduğum adamı<br>&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <b>kiminle konuşulduğu</b>: sana<br>,N.A,N.A,konuşan,konuşulan konu,kiminle konuşulduğu,N.A,N.A,geceyi,konuşulan konu,"",TRUE
853873293,0.57,7,false,"",0.0,,"",konuşan,"",584,Son geceyi o anlatsın . ,anlat,1,1,&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <strong>Cümle:</strong><font size=3><i>Son beraber olduğum adamı anlatmış mıydım sana ?</i></font><br>&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <b>konuşulan konu</b>: Son beraber olduğum adamı<br>&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <b>kiminle konuşulduğu</b>: sana<br>,N.A,N.A,konuşan,konuşulan konu,kiminle konuşulduğu,N.A,N.A,o,konuşan,"",TRUE
